,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years
2365,LMB,0,,,0.0,0.0,0.0,0,,0
2366,FSZ,0,,,0.0,0.0,0.0,0,,0
2367,SMMF,29,06/11/2015,06/14/2022,3.0,0.18,25.0,1,2015,0
2368,EDOC,0,,,0.0,0.0,0.0,0,,0
2369,GRCL,0,,,0.0,0.0,0.0,0,,0
2370,DCGO,0,,,0.0,0.0,0.0,0,,0
2371,GCMG,6,02/26/2021,05/31/2022,2.5,0.1,33.33333333333334,0,2021,1
2372,LMBS,0,,,0.0,0.0,0.0,0,,0
2373,OBSV,0,,,0.0,0.0,0.0,0,,0
2374,CRWS,7,12/10/2020,06/16/2022,3.0,0.08,437.5,1,2020,12
2375,KTOS,0,,,0.0,0.0,0.0,0,,0
2376,XLO,0,,,0.0,0.0,0.0,0,,0
2377,THRN,0,,,0.0,0.0,0.0,0,,0
2378,SQLV,0,,,0.0,0.0,0.0,0,,0
2379,COOL,0,,,0.0,0.0,0.0,0,,0
2380,AQMS,0,,,0.0,0.0,0.0,0,,0
2381,HTBK,35,11/05/2013,05/11/2022,3.0,0.13,60.0,1,2013,17
2382,NRAC,0,,,0.0,0.0,0.0,0,,0
2383,CLPS,0,,,0.0,0.0,0.0,0,,0
2384,JMSB,1,05/09/2022,05/09/2022,0.0,0.2,0.0,0,2022,0
2385,PRPH,1,05/24/2022,05/24/2022,3.0,0.3,0.0,0,2022,4
2386,NVAX,0,,,0.0,0.0,0.0,0,,0
2387,UCBI,32,09/12/2014,06/14/2022,3.0,0.21,66.66666666666669,1,2014,20
2388,RTH,0,,,0.0,0.0,0.0,0,,0
2389,AMGN,44,08/16/2011,05/16/2022,2.9318181818181817,1.94,30.55555555555557,1,2011,11
2390,AEAC,0,,,0.0,0.0,0.0,0,,0
2391,KIRK,1,06/03/2015,06/03/2015,0.0,1.5,0.0,0,2015,7
2392,AMPH,0,,,0.0,0.0,0.0,0,,0
2393,METC,2,02/28/2022,05/31/2022,1.5,0.1129,-1.4210854715202004e-14,0,2022,0
2394,AKICU,0,,,0.0,0.0,0.0,0,,0
2395,LMACU,0,,,0.0,0.0,0.0,0,,0
2396,COUP,0,,,0.0,0.0,0.0,0,,0
2397,GGGVU,0,,,0.0,0.0,0.0,0,,0
2398,SLN,0,,,0.0,0.0,0.0,0,,0
2399,FIACU,0,,,0.0,0.0,0.0,0,,0
2400,DOMO,0,,,0.0,0.0,0.0,0,,0
2401,CFRX,0,,,0.0,0.0,0.0,0,,0
2402,CACG,0,,,0.0,0.0,0.0,0,,0
2403,CVCO,0,,,0.0,0.0,0.0,0,,0
2404,KFFB,39,10/29/2012,04/28/2022,2.948717948717949,0.1,0.0,1,2012,17
2405,VBNK,4,09/30/2021,07/07/2022,2.5,0.025,24.85547978215216,0,2021,1
2406,NVSA,0,,,0.0,0.0,0.0,0,,0
2407,BHACU,0,,,0.0,0.0,0.0,0,,0
2408,APLS,0,,,0.0,0.0,0.0,0,,0
2409,DFFN,0,,,0.0,0.0,0.0,0,,0
2410,TRKA,0,,,0.0,0.0,0.0,0,,0
2411,PTH,0,,,0.0,0.0,0.0,0,,0
2412,NBST,0,,,0.0,0.0,0.0,0,,0
2413,AMTI,0,,,0.0,0.0,0.0,0,,0
2414,SVA,0,,,0.0,0.0,0.0,0,,0
2415,COVA,0,,,0.0,0.0,0.0,0,,0
2416,BPMC,0,,,0.0,0.0,0.0,0,,0
2417,RCHG,0,,,0.0,0.0,0.0,0,,0
2418,NBTB,89,05/30/2000,05/31/2022,3.0,0.28,11.764705882352928,3,2000,30
2419,GECCM,24,03/14/2018,12/14/2023,2.875,0.426563,26.760372942162704,1,2018,4
2420,ORRF,28,08/05/2015,04/29/2022,2.9642857142857144,0.19,20.0,1,2015,0
2421,VBLT,0,,,0.0,0.0,0.0,0,,0
2422,ELTK,0,,,0.0,0.0,0.0,0,,0
2423,CNFR,0,,,0.0,0.0,0.0,0,,0
2424,PROF,0,,,0.0,0.0,0.0,0,,0
2425,QCOM,78,03/12/2003,06/01/2022,2.9615384615384617,0.75,42.85714285714283,2,2003,19
2426,ANIK,0,,,0.0,0.0,0.0,0,,0
2427,BLRX,0,,,0.0,0.0,0.0,0,,0
2428,CMPS,0,,,0.0,0.0,0.0,0,,0
2429,FAT,5,06/11/2021,05/13/2022,2.6,0.13,0.0,0,2021,4
2430,ACQRU,0,,,0.0,0.0,0.0,0,,0
2431,FMB,0,,,0.0,0.0,0.0,0,,0
2432,ITHXU,0,,,0.0,0.0,0.0,0,,0
2433,JEPQ,0,,,0.0,0.0,0.0,0,,0
2434,CRTO,0,,,0.0,0.0,0.0,0,,0
2435,FNCH,0,,,0.0,0.0,0.0,0,,0
2436,TWLV,0,,,0.0,0.0,0.0,0,,0
2437,HCDIZ,0,,,0.0,0.0,0.0,0,,0
2438,MGRC,128,04/10/1990,07/14/2022,2.9765625,0.455,30.769230769230774,4,1990,32
2439,SPRB,0,,,0.0,0.0,0.0,0,,0
2440,LNDC,0,,,0.0,0.0,0.0,0,,0
2441,SLGN,19,11/30/2017,05/31/2022,3.0,0.16,16.666666666666686,1,2017,18
2442,PHICU,0,,,0.0,0.0,0.0,0,,0
2443,FCBC,53,07/09/2009,05/05/2022,2.9622641509433962,0.27,166.66666666666669,1,2009,24
2444,PPBT,0,,,0.0,0.0,0.0,0,,0
2445,NWFL,87,01/11/2001,07/14/2022,3.0,0.28,17.647058823529406,3,2001,23
2446,IVAC,0,,,0.0,0.0,0.0,0,,0
2447,UTRS,0,,,0.0,0.0,0.0,0,,0
2448,SWAGU,0,,,0.0,0.0,0.0,0,,0
2449,QNRX,0,,,0.0,0.0,0.0,0,,0
2450,HIHO,2,11/01/2021,03/07/2022,3.0,0.05,0.0,0,2021,25
2451,MITAU,0,,,0.0,0.0,0.0,0,,0
2452,DGII,0,,,0.0,0.0,0.0,0,,0
2453,BMRA,0,,,0.0,0.0,0.0,0,,0
2454,DYAI,0,,,0.0,0.0,0.0,0,,0
2455,JCIC,0,,,0.0,0.0,0.0,0,,0
2456,GLPI,36,01/09/2014,06/09/2022,2.8055555555555554,0.705,187.5,1,2014,8
2457,IDCC,47,01/10/2011,07/12/2022,2.9361702127659575,0.35,1500.0,1,2011,11
2458,AQST,0,,,0.0,0.0,0.0,0,,0
2459,INCR,0,,,0.0,0.0,0.0,0,,0
2460,FTFT,0,,,0.0,0.0,0.0,0,,0
2461,CBNK,4,07/29/2021,05/06/2022,2.5,0.05,0.0,0,2021,1
2462,CGO,196,12/28/2005,07/12/2022,1.0153061224489797,0.1,56.099999999999994,2,2005,0
2463,WBD,0,,,0.0,0.0,0.0,0,,0
2464,PAYX,35,10/30/2013,05/11/2022,3.0285714285714285,0.79,19.69696969696969,1,2013,34
2465,PFF,0,,,0.0,0.0,0.0,0,,0
2466,DDI,0,,,0.0,0.0,0.0,0,,0
2467,VINO,0,,,0.0,0.0,0.0,0,,0
2468,HSIC,0,,,0.0,0.0,0.0,0,,0
2469,CUEN,0,,,0.0,0.0,0.0,0,,0
2470,TTEK,33,05/14/2014,05/12/2022,2.909090909090909,0.23,25.0,1,2014,8
2471,WKEY,0,,,0.0,0.0,0.0,0,,0
2472,BRP,0,,,0.0,0.0,0.0,0,,0
2473,UTMD,72,09/14/2004,06/16/2022,3.0,0.29,601.7543859649123,2,2004,29
2474,FYBR,0,,,0.0,0.0,0.0,0,,0
2475,ZXYZ.A,0,,,0.0,0.0,0.0,0,,0
2476,RPTX,0,,,0.0,0.0,0.0,0,,0
2477,FFIE,0,,,0.0,0.0,0.0,0,,0
2478,OMEX,0,,,0.0,0.0,0.0,0,,0
2479,SNTI,0,,,0.0,0.0,0.0,0,,0
2480,NTGR,0,,,0.0,0.0,0.0,0,,0
2481,OFIX,0,,,0.0,0.0,0.0,0,,0
2482,IXHL,0,,,0.0,0.0,0.0,0,,0
2483,BPACU,0,,,0.0,0.0,0.0,0,,0
2484,INM,0,,,0.0,0.0,0.0,0,,0
2485,AMAO,0,,,0.0,0.0,0.0,0,,0
2486,PIRS,0,,,0.0,0.0,0.0,0,,0
2487,NECB,6,07/30/2021,07/01/2022,2.0,0.06,200.0,0,2021,1
2488,VIIAU,0,,,0.0,0.0,0.0,0,,0
2489,CALT,0,,,0.0,0.0,0.0,0,,0
2490,DRIV,0,,,0.0,0.0,0.0,0,,0
2491,NFE,8,09/03/2020,06/13/2022,2.625,0.1,0.0,1,2020,2
2492,GRIL,0,,,0.0,0.0,0.0,0,,0
2493,SUNW,0,,,0.0,0.0,0.0,0,,0
2494,WSFS,96,08/03/1998,05/05/2022,3.0,0.13,33.33333333333334,3,1998,34
2495,FRBNU,0,,,0.0,0.0,0.0,0,,0
2496,ENG,0,,,0.0,0.0,0.0,0,,0
2497,FEAM,0,,,0.0,0.0,0.0,0,,0
2498,FRG,10,04/08/2020,06/30/2022,3.0,0.625,66.66666666666666,1,2020,7
2499,EBON,0,,,0.0,0.0,0.0,0,,0
2500,VCXAU,0,,,0.0,0.0,0.0,0,,0
2501,UEIC,0,,,0.0,0.0,0.0,0,,0
2502,AKU,0,,,0.0,0.0,0.0,0,,0
2503,ACKIU,0,,,0.0,0.0,0.0,0,,0
2504,SDVY,0,,,0.0,0.0,0.0,0,,0
2505,SGHT,0,,,0.0,0.0,0.0,0,,0
2506,FLWS,0,,,0.0,0.0,0.0,0,,0
2507,LFLY,0,,,0.0,0.0,0.0,0,,0
2508,FLNT,0,,,0.0,0.0,0.0,0,,0
2509,APXIU,0,,,0.0,0.0,0.0,0,,0
2510,PGRW,0,,,0.0,0.0,0.0,0,,0
2511,BSCU,0,,,0.0,0.0,0.0,0,,0
2512,AUBN,103,12/06/1996,06/09/2022,3.0,0.265,66.66666666666669,3,1996,27
2513,KAII,0,,,0.0,0.0,0.0,0,,0
2514,PLXP,0,,,0.0,0.0,0.0,0,,0
2515,CHNG,0,,,0.0,0.0,0.0,0,,0
2516,NSPR,0,,,0.0,0.0,0.0,0,,0
2517,TNDM,0,,,0.0,0.0,0.0,0,,0
2518,EQIX,30,05/22/2015,05/17/2022,2.8666666666666667,3.1,547.9289940828403,1,2015,8
2519,FICS,0,,,0.0,0.0,0.0,0,,0
2520,OCGN,1,09/30/2019,09/30/2019,0.0,1.0,0.0,0,2019,3
2521,FIVN,0,,,0.0,0.0,0.0,0,,0
2522,MORF,0,,,0.0,0.0,0.0,0,,0
2523,FNWD,3,12/28/2021,06/23/2022,2.0,0.31,0.0,0,2021,1
2524,RNXT,0,,,0.0,0.0,0.0,0,,0
2525,ESAC,0,,,0.0,0.0,0.0,0,,0
2526,CENT,0,,,0.0,0.0,0.0,0,,0
2527,GECCN,17,12/12/2019,12/14/2023,2.823529411764706,0.410764,1.1236234741223114,1,2019,0
2528,CNTQU,0,,,0.0,0.0,0.0,0,,0
2529,FDBC,19,11/17/2017,05/19/2022,2.8421052631578947,0.33,10.0,1,2017,5
2530,ERESU,0,,,0.0,0.0,0.0,0,,0
2531,GBT,0,,,0.0,0.0,0.0,0,,0
2532,SPCMU,0,,,0.0,0.0,0.0,0,,0
2533,GERN,0,,,0.0,0.0,0.0,0,,0
2534,NFLX,0,,,0.0,0.0,0.0,0,,0
2535,VSAT,0,,,0.0,0.0,0.0,0,,0
2536,VISL,0,,,0.0,0.0,0.0,0,,0
2537,NEO,0,,,0.0,0.0,0.0,0,,0
2538,CDAQ,0,,,0.0,0.0,0.0,0,,0
2539,LOVE,0,,,0.0,0.0,0.0,0,,0
2540,BYNOU,0,,,0.0,0.0,0.0,0,,0
2541,CATH,0,,,0.0,0.0,0.0,0,,0
2542,CNNB,1,04/29/2022,04/29/2022,0.0,1.0,0.0,0,2022,0
2543,TBNK,63,02/17/2010,05/11/2022,2.3333333333333335,0.23,130.0,1,2010,12
2544,SGII,0,,,0.0,0.0,0.0,0,,0
2545,FEXDU,0,,,0.0,0.0,0.0,0,,0
2546,COLM,5,05/12/2021,05/18/2022,2.8,0.3,15.384615384615387,0,2021,16
2547,TZPSU,0,,,0.0,0.0,0.0,0,,0
2548,APDN,0,,,0.0,0.0,0.0,0,,0
2549,AAWW,0,,,0.0,0.0,0.0,0,,0
2550,CTRN,19,08/28/2015,03/02/2020,2.8947368421052633,0.08,33.33333333333334,1,2015,7
2551,OTLY,0,,,0.0,0.0,0.0,0,,0
2552,NHICU,0,,,0.0,0.0,0.0,0,,0
2553,KBWD,0,,,0.0,0.0,0.0,0,,0
2554,FIVE,0,,,0.0,0.0,0.0,0,,0
2555,ITHX,0,,,0.0,0.0,0.0,0,,0
2556,ADUS,0,,,0.0,0.0,0.0,0,,0
2557,LFUS,47,11/18/2010,05/25/2022,2.9361702127659575,0.53,20.0,1,2010,12
2558,QLI,0,,,0.0,0.0,0.0,0,,0
2559,CSSE,1,08/03/2018,08/03/2018,0.0,0.45,0.0,0,2018,4
2560,MTRX,0,,,0.0,0.0,0.0,0,,0
2561,TQQQ,0,,,0.0,0.0,0.0,0,,0
2562,PBFS,0,,,0.0,0.0,0.0,0,,0
2563,BITF,0,,,0.0,0.0,0.0,0,,0
2564,IDRA,0,,,0.0,0.0,0.0,0,,0
2565,SLRC,52,03/16/2010,06/22/2022,2.826923076923077,0.136667,76.47058823529412,1,2010,12
2566,PHIO,0,,,0.0,0.0,0.0,0,,0
2567,GBNY,0,,,0.0,0.0,0.0,0,,0
2568,MCAGU,0,,,0.0,0.0,0.0,0,,0
2569,MOR,0,,,0.0,0.0,0.0,0,,0
2570,UCRD,0,,,0.0,0.0,0.0,0,,0
2571,PSCD,0,,,0.0,0.0,0.0,0,,0
2572,PDD,0,,,0.0,0.0,0.0,0,,0
2573,ALTUU,0,,,0.0,0.0,0.0,0,,0
2574,ARTL,0,,,0.0,0.0,0.0,0,,0
2575,GIFI,56,02/12/2004,11/09/2017,2.9464285714285716,0.01,500.0,1,2004,18
2576,IGNYU,0,,,0.0,0.0,0.0,0,,0
2577,LPRO,0,,,0.0,0.0,0.0,0,,0
2578,NLSP,0,,,0.0,0.0,0.0,0,,0
2579,HA,10,11/16/2017,02/13/2020,2.7,0.12,0.0,1,2017,5
2580,SNPX,0,,,0.0,0.0,0.0,0,,0
2581,HCNEU,0,,,0.0,0.0,0.0,0,,0
2582,AEYE,0,,,0.0,0.0,0.0,0,,0
2583,ATNX,0,,,0.0,0.0,0.0,0,,0
2584,BKSC,37,07/03/2013,07/01/2022,3.0,0.17,76.9230769230769,1,2013,33
2585,HAS,89,10/30/2000,07/29/2022,2.932584269662921,0.7,100.0,3,2000,22
2586,GPAC,0,,,0.0,0.0,0.0,0,,0
2587,ADMA,0,,,0.0,0.0,0.0,0,,0
2588,MFH,0,,,0.0,0.0,0.0,0,,0
2589,MDWT,0,,,0.0,0.0,0.0,0,,0
2590,CRVL,0,,,0.0,0.0,0.0,0,,0
2591,COMS,0,,,0.0,0.0,0.0,0,,0
2592,DCBO,0,,,0.0,0.0,0.0,0,,0
2593,QLYS,0,,,0.0,0.0,0.0,0,,0
2594,BNNR,0,,,0.0,0.0,0.0,0,,0
2595,BSVN,12,09/30/2019,06/21/2022,2.75,0.12,400.0,1,2019,3
2596,SONM,0,,,0.0,0.0,0.0,0,,0
2597,LSXMA,0,,,0.0,0.0,0.0,0,,0
2598,OPINL,9,11/12/2020,11/14/2022,2.6666666666666665,0.3984375,0.0,1,2020,0
2599,SOXQ,0,,,0.0,0.0,0.0,0,,0
2600,MRNA,0,,,0.0,0.0,0.0,0,,0
2601,LILM,0,,,0.0,0.0,0.0,0,,0
2602,LBAI,44,07/27/2011,05/06/2022,3.022727272727273,0.145,16.666666666666686,1,2011,22
2603,LBRDA,0,,,0.0,0.0,0.0,0,,0
2604,LYEL,0,,,0.0,0.0,0.0,0,,0
2605,AHPA,0,,,0.0,0.0,0.0,0,,0
2606,AKBA,0,,,0.0,0.0,0.0,0,,0
2607,AMRS,0,,,0.0,0.0,0.0,0,,0
2608,HORIU,0,,,0.0,0.0,0.0,0,,0
2609,GEEX,0,,,0.0,0.0,0.0,0,,0
2610,DNAC,0,,,0.0,0.0,0.0,0,,0
2611,GSEVU,0,,,0.0,0.0,0.0,0,,0
2612,ICCH,0,,,0.0,0.0,0.0,0,,0
2613,ESTA,0,,,0.0,0.0,0.0,0,,0
2614,GGR,0,,,0.0,0.0,0.0,0,,0
2615,FITBI,34,03/26/2014,06/27/2022,2.911764705882353,0.41406,0.0,1,2014,8
2616,MBRX,0,,,0.0,0.0,0.0,0,,0
2617,TETE,0,,,0.0,0.0,0.0,0,,0
2618,NTCT,0,,,0.0,0.0,0.0,0,,0
2619,ROOT,0,,,0.0,0.0,0.0,0,,0
2620,BTCY,0,,,0.0,0.0,0.0,0,,0
2621,GO,0,,,0.0,0.0,0.0,0,,0
2622,ATEC,0,,,0.0,0.0,0.0,0,,0
2623,DHBC,0,,,0.0,0.0,0.0,0,,0
2624,BBH,0,,,0.0,0.0,0.0,0,,0
2625,USXF,0,,,0.0,0.0,0.0,0,,0
2626,ROCL,0,,,0.0,0.0,0.0,0,,0
2627,RETA,0,,,0.0,0.0,0.0,0,,0
2628,CMBM,0,,,0.0,0.0,0.0,0,,0
2629,PWUP,0,,,0.0,0.0,0.0,0,,0
2630,ONB,82,02/27/2002,05/31/2022,2.9634146341463414,0.14,28.571428571428555,2,2002,20
2631,MIND,0,,,0.0,0.0,0.0,0,,0
2632,WSBF,40,04/09/2014,07/08/2022,2.475,0.2,316.6666666666667,1,2014,8
2633,HQI,8,08/31/2020,05/31/2022,2.625,0.06,20.0,1,2020,2
2634,SOHU,0,,,0.0,0.0,0.0,0,,0
2635,CAPR,0,,,0.0,0.0,0.0,0,,0
2636,CLOV,0,,,0.0,0.0,0.0,0,,0
2637,DTRTU,0,,,0.0,0.0,0.0,0,,0
2638,CBIO,1,08/20/2015,08/20/2015,0.0,1.6492,-1.4210854715202004e-14,0,2015,7
2639,ITOS,0,,,0.0,0.0,0.0,0,,0
2640,INFN,0,,,0.0,0.0,0.0,0,,0
2641,MEOAU,0,,,0.0,0.0,0.0,0,,0
2642,TFFP,0,,,0.0,0.0,0.0,0,,0
2643,HARP,0,,,0.0,0.0,0.0,0,,0
2644,TASK,0,,,0.0,0.0,0.0,0,,0
2645,BATRK,0,,,0.0,0.0,0.0,0,,0
2646,OPHC,0,,,0.0,0.0,0.0,0,,0
2647,SBLK,4,08/20/2021,06/02/2022,3.25,1.65,133.33333333333334,0,2021,14
2648,SSRM,6,03/04/2021,05/12/2022,2.3333333333333335,0.07,40.0,0,2021,1
2649,TWCBU,0,,,0.0,0.0,0.0,0,,0
2650,ASET,0,,,0.0,0.0,0.0,0,,0
2651,PODD,0,,,0.0,0.0,0.0,0,,0
2652,CNTY,0,,,0.0,0.0,0.0,0,,0
2653,SCYX,0,,,0.0,0.0,0.0,0,,0
2654,BIMI,0,,,0.0,0.0,0.0,0,,0
2655,FPAY,0,,,0.0,0.0,0.0,0,,0
2656,BOLT,0,,,0.0,0.0,0.0,0,,0
2657,CRNX,0,,,0.0,0.0,0.0,0,,0
2658,NAVI,33,06/04/2014,06/02/2022,2.909090909090909,0.16,6.666666666666671,1,2014,8
2659,LOGC,0,,,0.0,0.0,0.0,0,,0
2660,BHAC,0,,,0.0,0.0,0.0,0,,0
2661,AMSC,0,,,0.0,0.0,0.0,0,,0
2662,SRRA,0,,,0.0,0.0,0.0,0,,0
2663,MAQC,0,,,0.0,0.0,0.0,0,,0
2664,JNCE,0,,,0.0,0.0,0.0,0,,0
2665,EPZM,0,,,0.0,0.0,0.0,0,,0
2666,VERA,0,,,0.0,0.0,0.0,0,,0
2667,FTAG,0,,,0.0,0.0,0.0,0,,0
2668,CHX,2,04/07/2022,06/30/2022,1.0,0.075,0.0,0,2022,0
2669,CHWAU,0,,,0.0,0.0,0.0,0,,0
2670,RGEN,0,,,0.0,0.0,0.0,0,,0
2671,RMGC,0,,,0.0,0.0,0.0,0,,0
2672,SBAC,12,08/27/2019,05/18/2022,2.75,0.71,25.675675675675677,1,2019,3
2673,TOWN,62,03/29/2007,06/29/2022,3.0,0.23,15.0,2,2007,19
2674,SNY,1,05/26/2022,05/26/2022,0.0,0.2971788,-83.46021603211219,0,2022,19
2675,WKHS,0,,,0.0,0.0,0.0,0,,0
2676,TGVCU,0,,,0.0,0.0,0.0,0,,0
2677,GAMCU,0,,,0.0,0.0,0.0,0,,0
2678,PNTG,0,,,0.0,0.0,0.0,0,,0
2679,RACYU,0,,,0.0,0.0,0.0,0,,0
2680,KE,0,,,0.0,0.0,0.0,0,,0
2681,TMDX,0,,,0.0,0.0,0.0,0,,0
2682,ATOM,0,,,0.0,0.0,0.0,0,,0
2683,VHNAU,0,,,0.0,0.0,0.0,0,,0
2684,YMAB,0,,,0.0,0.0,0.0,0,,0
2685,DRIO,0,,,0.0,0.0,0.0,0,,0
2686,MRCC,39,12/12/2012,06/14/2022,2.923076923076923,0.25,2.941176470588232,1,2012,10
2687,BSJS,0,,,0.0,0.0,0.0,0,,0
2688,OXUSU,0,,,0.0,0.0,0.0,0,,0
2689,BWB,0,,,0.0,0.0,0.0,0,,0
2690,GOVX,0,,,0.0,0.0,0.0,0,,0
2691,PGNY,0,,,0.0,0.0,0.0,0,,0
2692,NOAC,0,,,0.0,0.0,0.0,0,,0
2693,LTRPB,0,,,0.0,0.0,0.0,0,,0
2694,CLAQ,0,,,0.0,0.0,0.0,0,,0
2695,WIZ,0,,,0.0,0.0,0.0,0,,0
2696,VENAU,0,,,0.0,0.0,0.0,0,,0
2697,FULC,0,,,0.0,0.0,0.0,0,,0
2698,BIOR,0,,,0.0,0.0,0.0,0,,0
2699,SFBC,36,08/09/2013,05/09/2022,3.0,0.17,200.0,1,2013,14
2700,QQC,0,,,0.0,0.0,0.0,0,,0
2701,COMM,0,,,0.0,0.0,0.0,0,,0
2702,SIEN,0,,,0.0,0.0,0.0,0,,0
2703,CAC,93,10/12/1999,07/14/2022,2.935483870967742,0.4,250.0,3,1999,23
2704,RUSHB,15,11/06/2018,05/11/2022,3.0,0.19,28.571428571428555,1,2018,20
2705,VTYX,0,,,0.0,0.0,0.0,0,,0
2706,FNX,0,,,0.0,0.0,0.0,0,,0
2707,CRSR,0,,,0.0,0.0,0.0,0,,0
2708,SKYAU,0,,,0.0,0.0,0.0,0,,0
2709,USAK,0,,,0.0,0.0,0.0,0,,0
2710,PACB,0,,,0.0,0.0,0.0,0,,0
2711,PACXU,0,,,0.0,0.0,0.0,0,,0
2712,GTLB,0,,,0.0,0.0,0.0,0,,0
2713,GOSS,0,,,0.0,0.0,0.0,0,,0
2714,UPC,0,,,0.0,0.0,0.0,0,,0
2715,TSCO,50,03/11/2010,05/24/2022,2.92,0.92,76.9230769230769,1,2010,12
2716,FXNC,13,05/30/2019,05/26/2022,2.769230769230769,0.14,22.22222222222223,1,2019,3
2717,ATER,0,,,0.0,0.0,0.0,0,,0
2718,GENC,1,12/14/1995,12/14/1995,0.0,0.05,0.0,0,1995,27
2719,RDVT,0,,,0.0,0.0,0.0,0,,0
2720,RNST,90,03/23/2000,06/15/2022,3.0,0.22,6.25,3,2000,29
2721,ALGT,22,03/02/2015,02/28/2020,2.8181818181818183,0.7,450.0,1,2015,12
2722,MYSZ,0,,,0.0,0.0,0.0,0,,0
2723,APPS,0,,,0.0,0.0,0.0,0,,0
2724,LTRX,0,,,0.0,0.0,0.0,0,,0
2725,PLTK,0,,,0.0,0.0,0.0,0,,0
2726,CMCA,0,,,0.0,0.0,0.0,0,,0
2727,RGC,0,,,0.0,0.0,0.0,0,,0
2728,XPAXU,0,,,0.0,0.0,0.0,0,,0
2729,SYBT,71,12/15/2004,06/16/2022,3.0,0.28,10.0,2,2004,29
2730,GENQ,0,,,0.0,0.0,0.0,0,,0
2731,IKNA,0,,,0.0,0.0,0.0,0,,0
2732,VCSA,0,,,0.0,0.0,0.0,0,,0
2733,SY,0,,,0.0,0.0,0.0,0,,0
2734,MTP,0,,,0.0,0.0,0.0,0,,0
2735,MYRG,0,,,0.0,0.0,0.0,0,,0
2736,DAOOU,0,,,0.0,0.0,0.0,0,,0
2737,MITC,0,,,0.0,0.0,0.0,0,,0
2738,SCSC,0,,,0.0,0.0,0.0,0,,0
2739,OXSQG,5,07/14/2021,07/14/2022,2.4,0.34375,26.76082306954791,0,2021,1
2740,CVLT,0,,,0.0,0.0,0.0,0,,0
2741,CHB,0,,,0.0,0.0,0.0,0,,0
2742,MAT,27,02/22/2011,08/21/2017,2.962962962962963,0.15,34.78260869565216,0,2011,22
2743,BTF,0,,,0.0,0.0,0.0,0,,0
2744,DWAC,0,,,0.0,0.0,0.0,0,,0
2745,RWLK,0,,,0.0,0.0,0.0,0,,0
2746,KDNY,0,,,0.0,0.0,0.0,0,,0
2747,SSTI,0,,,0.0,0.0,0.0,0,,0
2748,TMPM,0,,,0.0,0.0,0.0,0,,0
2749,USCB,0,,,0.0,0.0,0.0,0,,0
2750,AVID,0,,,0.0,0.0,0.0,0,,0
2751,ASCA,0,,,0.0,0.0,0.0,0,,0
2752,IQMD,0,,,0.0,0.0,0.0,0,,0
2753,CZNC,56,07/01/2008,04/29/2022,3.017857142857143,0.28,37.03703703703704,2,2008,23
2754,ECOW,0,,,0.0,0.0,0.0,0,,0
2755,DYNT,0,,,0.0,0.0,0.0,0,,0
2756,SBFG,37,05/08/2013,05/12/2022,2.972972972972973,0.12,20.0,1,2013,24
2757,ARBKL,3,04/13/2022,10/13/2022,2.0,0.5468,0.0,0,2022,0
2758,BWV,0,,,0.0,0.0,0.0,0,,0
2759,FLXS,136,12/15/1988,06/28/2022,2.9558823529411766,0.15,100.0,4,1988,34
2760,OXBR,13,08/06/2014,09/21/2017,2.8461538461538463,0.12,0.0,0,2014,8
2761,CGC,0,,,0.0,0.0,0.0,0,,0
2762,BTMD,0,,,0.0,0.0,0.0,0,,0
2763,PFHD,0,,,0.0,0.0,0.0,0,,0
2764,ALPA,0,,,0.0,0.0,0.0,0,,0
2765,IPDN,0,,,0.0,0.0,0.0,0,,0
2766,AMZN,0,,,0.0,0.0,0.0,0,,0
2767,HYLS,0,,,0.0,0.0,0.0,0,,0
2768,PBPB,0,,,0.0,0.0,0.0,0,,0
2769,GTBP,0,,,0.0,0.0,0.0,0,,0
2770,CLRCU,0,,,0.0,0.0,0.0,0,,0
2771,BEAT,0,,,0.0,0.0,0.0,0,,0
2772,FENC,0,,,0.0,0.0,0.0,0,,0
2773,FTNT,0,,,0.0,0.0,0.0,0,,0
2774,DWACU,0,,,0.0,0.0,0.0,0,,0
2775,SWKS,33,05/09/2014,05/23/2022,2.909090909090909,0.56,100.0,1,2014,8
2776,TRON,0,,,0.0,0.0,0.0,0,,0
2777,CCB,0,,,0.0,0.0,0.0,0,,0
2778,EQ,0,,,0.0,0.0,0.0,0,,0
2779,NZRO,0,,,0.0,0.0,0.0,0,,0
2780,LKFN,95,10/07/1998,04/22/2022,3.0,0.4,22.22222222222223,3,1998,25
2781,GLBLU,0,,,0.0,0.0,0.0,0,,0
2782,RRR,2,03/14/2022,06/15/2022,3.5,0.25,0.0,0,2022,6
2783,PRTK,2,06/04/2014,10/31/2014,2.0,0.6674,0.0,0,2014,8
2784,IUS,0,,,0.0,0.0,0.0,0,,0
2785,BUG,0,,,0.0,0.0,0.0,0,,0
2786,IMGN,0,,,0.0,0.0,0.0,0,,0
2787,HTOO,0,,,0.0,0.0,0.0,0,,0
2788,CSWI,13,05/07/2019,04/28/2022,2.6923076923076925,0.17,13.333333333333343,1,2019,3
2789,OCG,0,,,0.0,0.0,0.0,0,,0
2790,NAII,0,,,0.0,0.0,0.0,0,,0
2791,EPHY,0,,,0.0,0.0,0.0,0,,0
2792,BOXL,0,,,0.0,0.0,0.0,0,,0
